Sample	Family	Treatment	Lat.x	Long.x	Region	Env	K1	K2	Pair	Sex	FTmeans	BMmeans	LNmeans	NNmeans	SWmeans	PHmeans	FCmeans	SCmeans	Germmeans	COTYmeans	HYPOmeans
5061	88	Control	39.463458	-91.98047097	Jackson	Ag	0.9326818	0.0673182	10	F	53.4	0.164317663	0.768051948	0.48633786	0.173487569	1.29061055	0.007078755	0.007112937	8.2	1.059223033	2.58484534
5137	59	Control	40.87326997	-88.62446599	Pontiac	Nat	0.8933835	0.1066165	13	F	42.16666667	0.106683482	2.298194833	0.54282873	0.181039881	1.44533527	0.013306472	0.007798423	6	0.700730159	1.645033147
4819	25	Control	40.87326997	-88.62446599	Pontiac	Nat	0.9714367	0.0285633	13	F	50.66666667	0.088319637	2.009259259	0.501785115	0.215732646	1.029159885	0	0	6	0.796722222	1.736648148
4841	93	Control	40.87326997	-88.62446599	Pontiac	Nat	0.8093265	0.1906735	13	F	59.66666667	0.026016151	0.737728938	0.321298271	0.094573561	0.685027245	0.011141636	0.011141636	7.333333333	0.675567766	2.030326007
4850	72	Control	41.06360497	-83.78943597	Mccombe	Ag	0.6376102	0.3623898	2	F	46.5	0.121824348	5.1125	0.620833333	0.232076389	1.395486111	0.012501953	0.00617284	6.5	0.293125	1.96075
450	129	Control	41.31732501	-86.746256	Knox	Nat	2.40E-06	0.9999976	15	F	43	NA	2.895833333	0.671544715	0.264073171	1.699539295	0.016529868	0.016529868	6.5	0.597847222	1.764166667
4982	30	Control	41.35604002	-86.73699299	Prairie	Ag	0.2676069	0.7323931	15	F	37.8	0.103142211	1.871270053	0.647571016	0.234610888	1.806189275	0.021953605	0.019653359	6	0.751945722	1.787589037
4948	18	Control	38.63920603	-91.51230698	Hernan	Ag	0.9999791	2.09E-05	9	F	62.66666667	0.163513307	1.516917293	0.490456656	0.181899252	1.367297437	0.009181438	0.012948999	6.333333333	0.558547619	1.815335909
5125	61	Control	41.15132703	-87.89857297	Kakanee	Nat	0.4931048	0.5068952	14	F	64	0.00071419	0.175	0.153524932	0.041692459	0.239044461	0	0.005376344	9.333333333	0.607027778	1.063472222
4960	63	Control	41.31732501	-86.746256	Knox	Nat	0.2718636	0.7281364	15	F	45.33333333	0.079554896	1.675770308	0.505336257	0.167711257	1.3975	0.011793372	0.016861598	9	0.80549895	1.103609944
5202	109	Control	39.393248	-88.163216	FoxRidge	Nat	0.9868467	0.0131533	4	F	43.66666667	0.13320875	1.330395299	0.589756258	0.218066123	1.448335255	0.003674096	0.002325581	6.333333333	0.564726674	2.192340634
4925	79	Control	38.699066	-90.068054	Pontoon	Nat	0.9014176	0.0985824	6	F	52.4	0.092626943	0.989692982	0.535048306	0.16615032	1.209896753	0.018563747	0.008456427	6	0.451694444	1.987027778
5066	1	Control	41.55656599	-83.66247503	Maume	Nat	0.2934621	0.7065379	1	F	46.66666667	0.028585345	0.808974359	0.438051816	0.144172983	1.153764523	0.004273504	0.003333333	10	1.001320513	1.586470085
4846	173	Control	38.927036	-95.241462	Lawrence	Nat	0.7723793	0.2276207	17	F	56.6	0.167590595	1.704511897	0.576321392	0.179344593	1.606934924	0.006984127	0.008730159	6.8	0.69667791	2.44033213
556	120	Control	38.63920603	-91.51230698	Hernan	Ag	0.917668	0.082332	9	F	52.33333333	0.196766765	1.246031746	0.541558018	0.188044659	1.671211005	0.015688622	0.019392325	8	1.105185185	2.803333333
4935	114	Control	38.670222	-90.065665	Granite	Ag	0.566701	0.433299	6	F	43.75	0.079405313	1.468649733	0.489573527	0.188837648	1.356349843	0.008486115	0.013694448	6.5	0.612043115	2.22728242
5018	106	Control	41.06360497	-83.78943597	Mccombe	Ag	0.6065022	0.3934978	2	F	45.66666667	0.161124656	1.871998372	0.490568955	0.234437229	1.604916512	0.019998515	0.019998515	8.333333333	0.667273097	1.377094017
4866	11	Control	38.699066	-90.068054	Pontoon	Nat	1	0	6	F	61	0.051024096	0.743315508	0.388529015	0.110774629	1.080026991	0.006024096	0	7.5	0.555882353	2.86986631
4917	136	Control	41.37218297	-83.79889	Weston	Ag	0.5864671	0.4135329	1	F	55.75	0.080649217	1.277777778	0.400380906	0.140502235	0.954083458	0.002777778	0.007407407	6.75	0.701681287	1.139488304
5189	127	Control	41.15132703	-87.89857297	Kakanee	Nat	0.6598975	0.3401025	14	F	30.6	0.064739628	1.400646576	0.60801861	0.259404652	1.702741653	0.011295311	0.006475686	8.2	1.0163335	2.197167638
4981	52	Control	38.63920603	-91.51230698	Hernan	Ag	0.9225612	0.0774388	9	F	43.75	0.126868394	1.243872549	0.461083427	0.218312486	1.5978764	0.011129109	0.002941176	7.75	0.746060049	2.235857843
5031	115	Control	38.558781	-90.447501	Greentree	Nat	0.9719785	0.0280215	7	F	46	0.068522074	1.162508544	0.492628205	0.185	1.410716276	0.013232817	0.013877751	6	0.657338944	2.954529078
4860	123	Control	40.57469501	-89.65567603	Pekin	Nat	0.2128357	0.7871643	12	F	43.25	0.089573385	2.354166667	0.527280041	0.234658887	1.407117093	0.014972097	0.010752688	6	0.820608974	2.45400641
4933	65	Control	39.001464	-95.239938	Kansas	Nat	0.7996767	0.2003233	16	F	50.25	0.112347416	1.678813833	0.493520887	0.199644672	1.702924126	0.003289474	0	8.75	0.691944287	2.284634777
5142	98	Control	41.35604002	-86.73699299	Prairie	Ag	0.659358	0.340642	15	F	41	0.117709114	1.616666667	0.612312312	0.214645646	1.786636637	0.011376858	0.017647059	7.5	0.866666667	2.710625
5053	193	Control	39.001464	-95.239938	Kansas	Nat	1	0	16	F	38.6	0.129646625	1.691587302	0.556412684	0.221390876	1.592747584	0.002427184	0	7.8	0.884306349	2.194755556
5032	188	Control	41.37218297	-83.79889	Weston	Ag	0.1933212	0.8066788	1	F	43.33333333	0.174656017	1.827205882	0.920762534	0.294292543	1.73321989	0.026618199	0.019087147	6.333333333	0.526078431	1.59442402
5117	170	Control	41.16467102	-87.81988903	Bradley	Ag	0.8233468	0.1766532	14	F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4909	153	Control	41.16467102	-87.81988903	Bradley	Ag	0.4830683	0.5169317	14	F	48	0.146263208	1.125578466	0.504545455	0.206882576	1.446590909	0.005766172	0	6.25	0.818520606	2.014024064
4891	97	Control	41.31732501	-86.746256	Knox	Nat	0.1162368	0.8837632	15	F	40	0.212884615	7.894736842	0.775	0.252	1.125	0.012820513	0.012820513	7	0.517368421	0.503684211
4958	164	Control	38.732444	-89.277403	Keysport	Nat	0.8979087	0.1020913	5	F	35.33333333	0.077013453	2.592592593	0.630718954	0.247805011	1.885185185	0.006971678	0.010416667	6.666666667	0.679018519	2.315685185
5222	96	Control	41.16467102	-87.81988903	Bradley	Ag	0.9034053	0.0965947	14	F	40.75	0.114238139	1.279578755	0.546152206	0.190320586	1.680478761	0.010913911	0.003012048	8	0.790062576	1.766214591
5006	169	Control	41.15132703	-87.89857297	Kakanee	Nat	0.5164604	0.4835396	14	F	38.25	0.172904467	2.289869281	0.703329003	0.244791156	1.58448182	0.009535256	0.015562853	7.5	0.483756536	0.845727124
503	4	Control	41.06360497	-83.78943597	Mccombe	Ag	0.2814987	0.7185013	2	F	70	0.098670886	0.6875	0.214285714	0.130571429	0.085714286	0.025316456	0.012658228	10	0.513125	1.5525
5312	141	Soy	38.732444	-89.277403	Keysport	Nat	0.9188351	0.0811649	5	F	61.5	0.085609843	1.697455322	0.374725724	0.145459384	0.817903828	0.007978723	0	6.25	0.71418211	2.373058469
5165	44	Soy	38.755485	-89.272475	Mulberry	Ag	0.5502696	0.4497304	5	F	61	0.08815534	1.083333333	0.540983607	0.108196721	1.344262295	0.019417476	0.009708738	7	0.650833333	2.550833333
5134	74	Soy	39.01893298	-84.92674196	AgLaughrey	Ag	0.3455406	0.6544594	3	F	55.2	0.14602396	1.428138528	0.512746942	0.166592754	1.313598893	0.01319071	0.015335905	5.6	0.629271083	2.090499801
5169	135	Soy	41.55656599	-83.66247503	Maume	Nat	0.6852217	0.3147783	1	F	48	0.08151191	0.661538462	0.559201774	0.140505543	1.431707317	0.005813953	0.016482276	6	0.779	2.242269231
5268	130	Soy	41.35604002	-86.73699299	Prairie	Ag	0.9993795	0.0006205	15	F	45.6	0.114808832	1.73496732	0.595281018	0.148691802	1.364453429	0.013874752	0.018267903	6.2	0.607107843	1.800331373
5136	40	Soy	39.01893298	-84.92674196	AgLaughrey	Ag	0.2970844	0.7029156	3	F	42.5	0.105026471	0.871527778	0.401388889	0.245736111	1.636805556	0.020882353	0.005	8.5	0.669166667	2.561527778
4862	34	Soy	38.782048	-95.171401	Baldwin	Ag	1	0	17	F	54.25	0.156308553	0.539512775	0.544172596	0.171256813	1.592537468	0.011845113	0.006329114	7.5	0.796578283	2.216893939
5209	143	Soy	38.699066	-90.068054	Pontoon	Nat	0.9439069	0.0560931	6	F	65	0.092450004	0.943720862	0.485341715	0.107982267	0.924999328	0.010991695	0.01105276	7.75	0.714347902	2.429091783
5284	113	Soy	38.699066	-90.068054	Pontoon	Nat	0.8397205	0.1602795	6	F	48.25	0.059792712	1.641495726	0.663086461	0.146446645	1.16404879	0.002777778	0.002105263	6.2	0.664975214	1.997778846
4928	192	Soy	38.755485	-89.272475	Mulberry	Ag	0.7200443	0.2799557	5	F	46	0.086072289	1.669856459	0.48766328	0.186976294	1.444605709	0.012048193	0	6	0.837416268	1.906770335
5323	140	Soy	39.305104	-88.139778	Greenup	Ag	0.5371101	0.4628899	4	F	59.66666667	0.089447917	1.625925926	0.355089935	0.15030023	1.007245822	0.018259804	0.011764706	6.333333333	0.663388889	2.333166667
5393	42	Soy	39.305104	-88.139778	Greenup	Ag	0.6842801	0.3157199	4	F	62.33333333	0.00917963	0.544444444	0.273249898	0.069590456	0.603540904	0	0	9	0.883722222	3.27875
5395	13	Soy	38.558781	-90.447501	Greentree	Nat	0.9022718	0.0977282	7	F	56.66666667	0.055341861	1.090277778	0.456947997	0.11863473	0.708295087	0.002688172	0.002688172	7.25	0.813263889	2.926666667
4828	100	Soy	38.988681	-95.215847	Nunemaker	Ag	1	0	16	F	49	0.11054968	0.898148148	0.524202539	0.171071253	1.387658383	0.014308589	0	6	0.905555556	3.312222222
5100	158	Soy	38.927036	-95.241462	Lawrence	Nat	1	0	17	F	55.25	0.15493836	1.798976608	0.498830098	0.161016953	1.352183889	0.014012982	0	6.25	0.800968567	2.155201023
5205	87	Soy	39.46407096	-91.68243396	MarkTwain	Nat	0.9999999	1.00E-07	10	F	62.33333333	0.04329238	0.76058834	0.288556536	0.098467182	0.982885656	0.004065041	0.003968254	5.666666667	0.642004253	3.586310473
5377	81	Soy	38.558781	-90.447501	Greentree	Nat	0.9627912	0.0372088	7	F	72	0.035784314	0.444444444	0.291666667	0.065277778	0.763888889	0	0	7	0.791111111	2.753333333
4822	191	Soy	38.732444	-89.277403	Keysport	Nat	0.7756276	0.2243724	5	F	47.83333333	0.107232998	1.108980785	0.462834974	0.18370232	1.403718927	0.005700577	0.005576363	7.666666667	1.606806426	3.514606203
5208	21	Soy	40.12487104	-90.36914203	Browning	Nat	0.5505141	0.4494859	11	F	42.33333333	0.136922222	2.066013072	0.455736279	0.180244453	1.431084478	0.007579673	0.019035314	6	0.712633987	1.767434641
5326	95	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.1290647	0.8709353	14	F	52	0.144444832	1.583059211	0.539181158	0.179891464	1.491882527	0.011445245	0.005355097	8.25	0.640700841	1.490845212
5381	12	Soy	38.670222	-90.065665	Granite	Ag	0.9425411	0.0574589	6	F	70	0.009755421	0.567060407	0.207830709	0.059346759	0.395225925	0.006908832	0.002403846	6.75	0.466548628	2.139674708
5294	105	Soy	41.03727398	-83.81345096	Blanchard	Nat	0.1580356	0.8419644	2	F	47	0.038657068	0.767783094	0.512821038	0.114489205	1.198887797	0.007936508	0.016019988	7.333333333	0.446835726	1.908114833
5359	6	Soy	39.01893298	-84.92674196	AgLaughrey	Ag	0.4522718	0.5477282	3	F	44.5	0.129286179	1.376748252	0.579250093	0.189063091	1.348633565	0.006944444	0.013731525	7.5	0.73778795	1.84552744
5385	162	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9859223	0.0140777	4	F	44	0.078681319	0.571428571	0.545454545	0.145681818	1.431818182	0.010989011	0	8	1.165714286	3.825714286
5368	17	Soy	38.66783702	-91.55559699	Gascondale	Nat	0.9229285	0.0770715	9	F	43	0.087431724	2.154901961	0.465077605	0.188771249	1.541906874	0.007407407	0.003703704	6	0.686052288	1.557496732
5317	171	Soy	39.001464	-95.239938	Kansas	Nat	0.9688096	0.0311904	16	F	45.16666667	0.119025021	1.714471865	0.523914168	0.176732564	1.413208461	0.010544544	0.003436426	7.333333333	0.685461766	2.372064771
5099	46	Soy	38.670222	-90.065665	Granite	Ag	0.8984693	0.1015307	6	F	53.2	0.169301321	1.634188034	0.476726041	0.175031552	1.439694771	0.016688715	0.007163506	6.2	0.530919658	1.358938462
5394	146	Soy	38.66890403	-90.63545798	Chesterfield	Ag	0.5237612	0.4762388	7	F	52	0.050321898	2.154166667	0.448315912	0.133835656	1.070518777	0.011092262	0.011875245	7	0.440555556	1.44859375
5225	194	Soy	38.988681	-95.215847	Nunemaker	Ag	0.999994	6.00E-06	16	F	48.5	0.096221145	1.277777778	0.519009726	0.15969496	1.102475685	0.005	0	8	0.5475	1.463888889
5333	70	Soy	41.37218297	-83.79889	Weston	Ag	0.545952	0.454048	1	F	31.5	0.048836957	2.080769231	0.481808732	0.21031185	1.269230769	0.011248736	0.016683519	6.5	0.590576923	1.307653846
5122	38	Soy	41.06360497	-83.78943597	Mccombe	Ag	1	0	2	F	73	0.031650485	0.333333333	0.356164384	0.053424658	1.198630137	0.009708738	0	6	0.804444444	3.618888889
5197	144	Soy	38.670222	-90.065665	Granite	Ag	0.7138631	0.2861369	6	F	63.25	0.122317078	1.415151515	0.508548168	0.153864202	0.989710538	0.007986111	0.002604167	6.25	0.787467172	1.902462121
5102	172	Soy	38.988681	-95.215847	Nunemaker	Ag	0.9586832	0.0413168	16	F	45.5	0.149518072	1.513888889	0.641421569	0.203720588	1.596004902	0.005	0	7.5	0.608055556	2.185972222
5396	177	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9511469	0.0488531	4	F	40	0.172916182	0.71875	0.47979798	0.206287879	1.49469697	0.011022287	0	6.5	0.766875	3.3946875
5151	9	Soy	38.732444	-89.277403	Keysport	Nat	0.4694832	0.5305168	5	F	60.33333333	0.123117854	0.486111111	0.361151474	0.143375214	0.990165972	0.004854369	0	7	0.750324074	2.684953704
5264	174	Soy	38.782048	-95.171401	Baldwin	Ag	0.6660601	0.3339399	17	F	44.42857143	0.212622253	1.487111928	0.574280127	0.201643157	1.533880503	0.002842377	0	6.375	0.926079132	3.349210784
5089	83	Soy	38.65643696	-90.73639403	WeldonSprings	Nat	0.7282962	0.2717038	8	F	59	0.044588235	0.944444444	0.406779661	0.161525424	1.491525424	0	NA	7	0.512222222	1.954444444
5203	68	Soy	38.782048	-95.171401	Baldwin	Ag	0.9592073	0.0407927	17	F	48.2	0.065536626	1.25754386	0.521210801	0.123603208	1.393977611	0.006822354	0.002061856	7.8	0.760599666	3.075824394
4984	77	Soy	38.732444	-89.277403	Keysport	Nat	0.5623049	0.4376951	5	F	61	0.03615385	1.375661376	0.333068783	0.148013228	0.872354497	0.011518602	0	7.333333333	0.679964208	2.396089325
5296	157	Soy	38.988681	-95.215847	Nunemaker	Ag	1	0	16	F	69	0.061505952	3.638888889	0.587184874	0.110310924	1.005756303	0.00952381	0.004761905	5	0.691706349	1.207936508
5176	82	Soy	38.66890403	-90.63545798	Chesterfield	Ag	0.9792021	0.0207979	7	F	54	0.043820225	1.315789474	0.37037037	0.099259259	1.101851852	NA	0	7	0.387894737	1.687894737
5334	149	Soy	40.12487104	-90.36914203	Browning	Nat	0.5493884	0.4506116	11	F	46.33333333	0.125012668	2.190641711	0.500322061	0.159395531	1.558222625	0.01994706	0.011816979	6.333333333	0.504259358	1.78238057
5285	182	Soy	41.16467102	-87.81988903	Bradley	Ag	0.8786228	0.1213772	14	F	50	0.039092784	0.821678322	0.552075793	0.120952458	1.335061151	0.00745249	0.004016064	6	0.783325563	3.067564103
4832	181	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.2076686	0.7923314	14	F	51.75	0.101829154	1.83844697	0.565868794	0.207267553	1.159406028	0.008085752	0	6.75	0.86260101	2.114306818
5329	55	Soy	40.12487104	-90.36914203	Browning	Nat	0.6697833	0.3302167	11	F	39	0.172475266	3.54745671	0.594759394	0.171608438	1.370764667	0.0222553	0.024748614	6	0.609481602	1.912359848
4821	51	Soy	38.66783702	-91.55559699	Gascondale	Nat	0.5991747	0.4008253	9	F	52	0.138620213	1.50514468	0.532784638	0.163325664	1.350428708	0.010205009	0.006065459	5.8	0.760199089	2.805320559
4966	178	Soy	39.305104	-88.139778	Greenup	Ag	0.867151	0.132849	4	F	61	0.043710963	1.984009503	0.449933129	0.135377819	0.957551174	0.004219409	0	6	0.683271747	2.479523575
5270	16	Soy	38.6589929	-90.7440433	WSCSoy2	Ag	0.6541934	0.3458066	8	F	48	0.051649351	0.333333333	0.375	0.128958333	0.48125	NA	0	11	1.29	3.793333333
5277	125	Soy	40.87326997	-88.62446599	Pontiac	Nat	0.9194029	0.0805971	13	F	47.25	0.075093641	1.424819625	0.400762605	0.125760776	1.16521285	0.002941176	0.002352941	7.4	0.676117605	2.309145743
4968	183	Soy	39.001464	-95.239938	Kansas	Nat	0.9998444	0.0001556	16	F	64.5	0.051666667	1.25	0.469854722	0.138110169	0.820702179	0.012820513	0	8.5	0.661388889	2.492777778
4882	53	Soy	39.46407096	-91.68243396	MarkTwain	Nat	0.9660152	0.0339848	10	F	44.8	0.132370137	2.727894737	0.552272955	0.170934187	1.711585897	0.003831418	0.004679803	5.2	0.523468421	2.022531579
5330	37	Soy	41.03727398	-83.81345096	Blanchard	Nat	0.2454718	0.7545282	2	F	41.4	0.0845115	1.058128655	0.539119073	0.225070949	1.482567474	0	0.005639804	7.6	0.817556725	1.599721637
5316	121	Soy	40.12487104	-90.36914203	Browning	Nat	0.5522959	0.4477041	11	F	41	0.068574468	0.683333333	0.387687688	0.242102102	1.287987988	0.015492667	0.010173518	7.5	0.669666667	2.517333333
4810	197	Soy	38.732444	-89.277403	Keysport	Nat	0.8677972	0.1322028	5	F	52.66666667	0.135433299	2.046491228	0.416048768	0.168825399	1.421194763	0.007964728	0	7	0.599157895	2.307333333
4809	150	Soy	40.57469501	-89.65567603	Pekin	Nat	0.6943575	0.3056425	12	F	57.66666667	0.135865385	1.216540404	0.564000837	0.203568016	1.393557978	0.00667735	0	6.333333333	0.731496212	2.350820707
4826	45	Soy	38.699066	-90.068054	Pontoon	Nat	0.5792467	0.4207533	6	F	51.5	NA	0.445512821	0.463068182	0.207236742	1.367992424	0.010968593	0.010968593	6	0.587435897	2.184711538
4944	89	Soy	40.12487104	-90.36914203	Browning	Nat	0.6143955	0.3856045	11	F	52.66666667	0.118445171	0.461538462	0.444588745	0.195441558	1.721969697	0.007499157	0.011627907	7.666666667	0.487435897	1.526923077
5150	200	Soy	39.305104	-88.139778	Greenup	Ag	0.6759678	0.3240322	4	F	38.2	0.15508331	1.810037348	0.618042298	0.200123568	1.694633129	0.008815789	0	8.4	1.074655229	3.274417367
4919	5	Soy	39.05562996	-84.89810603	Aurora	Nat	0.3474447	0.6525553	3	F	44	0.170369048	1.777777778	0.772727273	0.211363636	1.886363636	0.023809524	0.023809524	8	0.591666667	2.365
5233	122	Soy	40.17519498	-90.26269396	Hickory	Ag	0.8810313	0.1189687	11	F	60.25	0.071047983	1.180868839	0.410388218	0.101480719	0.946449255	0.013922701	0.005555556	7	0.709402673	2.836059942
4979	195	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9303432	0.0696568	4	F	74	NA	2.277777778	0.310810811	0.126621622	0.675675676	0.020833333	0.010416667	6	0.594444444	0.936666667
5073	66	Soy	38.988681	-95.215847	Nunemaker	Ag	0.9385204	0.0614796	16	F	65.5	0.003902174	0.5	0.212089202	0.060619718	0.355046948	0	0	11	1.193125	2.1275
5098	128	Soy	41.16467102	-87.81988903	Bradley	Ag	0.7468681	0.2531319	14	F	52.6	0.11320782	0.677389277	0.493649546	0.157817771	1.021300406	0.008608414	0.004444444	8.2	0.835335664	2.417501166
5337	103	Soy	41.55656599	-83.66247503	Maume	Nat	0.1669708	0.8330292	1	F	46	0.063036145	0.454545455	0.456521739	0.233913043	1.434782609	0	0	6	0.858181818	3.640909091
5357	196	Soy	39.305104	-88.139778	Greenup	Ag	0.7062134	0.2937866	4	F	56	0.128892762	1.3583878	0.506390998	0.169268229	1.532747853	0	0.004016064	8.666666667	0.877091503	1.564163943
4869	131	Soy	39.001464	-95.239938	Kansas	Nat	0.6159621	0.3840379	16	F	58	0.155803239	1.181616162	0.363956498	0.156085004	1.15139176	0.008741545	0	6.6	0.767139683	2.553578644
5105	33	Soy	38.927036	-95.241462	Lawrence	Nat	0.9412938	0.0587062	17	F	54.75	0.011620847	2.83	0.561215575	0.119411633	0.857273837	0.006411043	0	7	0.7079	1.8144
5369	31	Soy	39.001464	-95.239938	Kansas	Nat	0.2929188	0.7070812	16	F	53	0.083857589	0.983516484	0.555614973	0.170340463	1.136541889	0.005376344	0.010752688	6	0.689917582	2.367747253
5346	110	Soy	39.305104	-88.139778	Greenup	Ag	0.582624	0.417376	4	F	44	0.048036447	1.069184492	0.557901652	0.125650181	1.482222848	0.003236246	0.00304878	6.25	0.713764205	2.982175802
4873	28	Soy	41.16467102	-87.81988903	Bradley	Ag	0.8586247	0.1413753	14	F	46.5	0.187994186	1.442307692	0.507655502	0.180246411	1.870215311	0.005813953	0	8	1.094807692	2.522451923
5084	48	Soy	38.66890403	-90.63545798	Chesterfield	Ag	0.9408999	0.0591001	7	F	59	0.050914479	2.194791667	0.36538899	0.107543417	0.906114417	0.003164557	0	6	0.54659623	1.781758929
5261	163	Soy	39.305104	-88.139778	Greenup	Ag	0.5767154	0.4232846	4	F	55.5	0.034040576	0.623093682	0.425046807	0.113217631	1.080722272	0.009133089	0	8	0.719660675	2.799533224
5378	111	Soy	38.732444	-89.277403	Keysport	Nat	0.8247284	0.1752716	5	F	54.66666667	0.115894614	1.285270468	0.470540098	0.184294326	1.162602291	0.019463359	0.002808989	7.25	0.827306951	2.805086058
4955	2	Soy	41.37218297	-83.79889	Weston	Ag	0.0001819	0.9998181	1	F	44.16666667	0.06369673	0.486484594	0.479115922	0.142572771	1.004994154	0.008443671	0.004092285	7.5	0.463195238	1.529060924
5110	107	Soy	39.05562996	-84.89810603	Aurora	Nat	0.4820848	0.5179152	3	F	44	0.111083761	0.880357143	0.526086957	0.16773913	1.455543478	0.010260371	0.023007125	7	0.790875	3.726535714
