Env,Pop,Family,Position,Treatment,Lat,Long,Pair,GH,GH_Block,Roof_Block,Germ,Germ_JD,Hypocotyl(mm),Cotyledon(mm),LeafNum,Date_of_1Meas,Harvest Julian Day,Flowering Time,StemWidth,PlantHeight,NodeNum,Late,Broken,Sex,Dry Biomass,Flower Color,485,530,590,IsBlank,Soy Germ,Stem Colour
Natural,Maume,187,5313,Soy,41.55656599,-83.66247503,1,2,F,9,6,187,35.78,9.93,5,198,283,235,12.15,65.5,14,0,0,F,18.649,,993,765,1222,0,1,2
Agricultural,Greenup,200,5314,Control,39.305104,-88.139778,4,2,W,9,,FALSE,,,,198,283,,,,,0,0,NA,,0,67,179,171,1,na,
Natural,Browning,21,5315,Soy,40.12487104,-90.36914203,11,1,W,9,6,187,25.86,9.71,9,198,283,219,8.23,47,18,0,0,M,4.992,1,1176,995,1873,0,0,1
Natural,Browning,121,5316,Control,40.12487104,-90.36914203,11,2,W,9,6,187,31.01,11.43,10,198,283,235,11.06,54,16,0,0,M,4.413,1,1056,949,1523,0,na,0
Natural,Kansas,171,5317,Control,39.001464,-95.239938,16,2,F,9,9,190,16.58,7.34,3,198,283,252,7.16,41.9,22,0,0,M,3.514,,1129,825,1569,0,na,1
Natural,Gascondale,85,5318,Water,38.66783702,-91.55559699,9,1,G,9,7,188,,,,198,283,,,,,0,0,NA,,2,32,71,64,1,na,
Agricultural,Prairie,30,5319,Soy,41.35604002,-86.73699299,15,1,B,9,5,186,21.28,11.21,17,198,283,235,6.14,37,14,0,1,F,2.996,0,2875,2596,4607,0,0,0
Natural,Gascondale,85,5320,Control,38.66783702,-91.55559699,9,1,F,9,6,187,34.94,10.86,6,198,283,,,,,0,0,M,4.575,0,802,719,1110,0,na,0
Natural,Kansas,156,5321,Soy,39.001464,-95.239938,16,2,D,9,6,187,23.41,11.6,17,198,283,226,9.64,66,23,0,0,M,10.226,,2295,1786,3145,0,0,0
Agricultural,Nunemaker,32,5322,Soy,38.988681,-95.215847,16,1,C,9,6,187,23.06,9.96,8,198,283,233,6.33,54,35,0,0,NA,,3,53,137,131,1,1,
Agricultural,Greenup,140,5323,Control,39.305104,-88.139778,4,2,W,9,6,187,29.96,14.15,13,198,283,233,8.2,88,45,0,0,M,10.192,2,708,572,953,0,na,1
Agricultural,Greenup,110,5324,Control,39.305104,-88.139778,4,2,A,9,6,187,42.89,11.27,7,198,283,224,7.03,65.3,22,0,0,F,6.884,,2543,2014,3665,0,na,0
Natural,Pekin,91,5325,Soy,40.57469501,-89.65567603,12,1,W,9,6,187,46.21,9.11,6,198,283,226,9.05,61.5,25,0,0,M,,1,1004,838,1370,0,0,
Natural,Kakanee,95,5326,Water,41.15132703,-87.89857297,14,1,G,9,10,191,4.35,6.3,3,198,283,228,14.12,64,34,0,0,M,8.396,0,2155,1400,2206,0,na,
Natural,MarkTwain,19,5327,Soy,39.46407096,-91.68243396,10,1,B,9,,FALSE,4,NA,NA,198,283,,,,,0,0,NA,,0,828,838,1254,0,1,0
Agricultural,Granite,80,5328,Water,38.670222,-90.065665,6,1,W,9,6,187,38.77,7.99,7,198,283,226,14.5,56.8,31,0,0,M,9.815,2,2118,1489,2955,0,na,0
Natural,Browning,55,5329,Water,40.12487104,-90.36914203,11,1,D,9,8,189,26.96,9.19,4,198,283,240,11.9,80.6,26,0,0,M,7.505,1,2052,1673,2943,0,na,1
Natural,Blanchard,37,5330,Control,41.03727398,-83.81345096,2,1,C,9,9,190,11.28,6.21,3,198,283,231,10.19,60,21,0,0,M,,0,1505,1218,2026,0,na,1
Natural,Kansas,31,5331,Soy,39.001464,-95.239938,16,1,C,9,6,187,36.79,8.9,6,198,283,261,5,57,26,0,0,M,1.128,1,1435,1295,2036,0,0,0
Natural,Kakanee,169,5332,Soy,41.15132703,-87.89857297,14,2,E,9,7,188,19.34,6.7,4,198,283,235,6.84,62.5,37,0,0,F,6.805,3,2460,1668,3525,0,0,1
Agricultural,Weston,70,5333,Control,41.37218297,-83.79889,1,1,E,9,7,188,10.85,8.03,8,198,283,224,6.98,57.4,21,0,0,M,5.779,,1816,1576,3041,0,na,
Natural,Browning,149,5334,Water,40.12487104,-90.36914203,11,2,D,9,7,188,29.92,8.51,6,198,283,,,,,0,0,M,10.429,3,1642,1372,2078,0,na,2
Natural,FoxRidge,139,5335,Water,39.393248,-88.163216,4,2,C,9,5,186,27.11,9.17,7,198,283,224,10.7,72.6,23,0,0,F,21.499,2,1262,952,1641,0,na,1
Agricultural,Allentown,58,5336,Water,40.55406597,-89.48221204,12,1,D,9,10,191,10.42,8.97,3,198,283,240,3.43,19.5,10,0,0,M,0.09,2,2201,1450,2706,0,na,0
Natural,Maume,103,5337,Water,41.55656599,-83.66247503,1,2,A,9,6,187,27.27,11.71,7,198,283,219,12,47.8,21,0,0,M,9.48,0,2134,1818,3322,0,na,
Natural,Kansas,156,5338,Control,39.001464,-95.239938,16,2,D,9,6,187,23.09,7.84,7,198,283,226,10.06,64.5,24,0,0,M,13.512,0,1800,1412,2604,0,na,0
Agricultural,Weston,2,5339,Water,41.37218297,-83.79889,1,1,A,9,9,190,11.88,10.72,3,198,283,231,5.21,37,21,0,0,M,1.593,1,935,787,1276,0,na,0
Natural,Aurora,5,5340,Control,39.05562996,-84.89810603,3,1,A,9,10,191,11.57,2.86,2,198,283,228,10.85,52,26,0,0,M,6.951,1,1811,1540,3098,0,na,2
Agricultural,Chesterfield,82,5341,Water,38.66890403,-90.63545798,7,1,G,9,6,187,28.2,8.6,5,198,283,221,10.11,55.4,19,0,0,F,15.825,1,1102,791,1241,0,na,0
Natural,Pekin,23,5342,Water,40.57469501,-89.65567603,12,1,C,9,8,189,17.79,8.55,3,198,283,233,13.55,57,23,0,0,M,8.231,1,1122,957,1583,0,na,0
Natural,Greentree ,47,5343,Soy,38.558781,-90.447501,7,1,D,9,7,188,35.92,6.94,4,198,283,235,5.94,58,31,0,0,M,2.804,1,805,735,1115,0,0,1
Agricultural,Mulberry,165,5344,Water,38.755485,-89.272475,5,2,E,9,6,187,24.83,6.16,5,198,283,228,11.78,57,24,0,0,M,8.96,2,842,650,1157,0,na,0
Agricultural,Mulberry,112,5345,Water,38.755485,-89.272475,5,2,A,9,7,188,36.56,8.28,6,198,283,252,4.53,35.9,21,0,0,F,1.056,2,839,850,1255,0,na,0
Agricultural,Greenup,110,5346,Water,39.305104,-88.139778,4,2,A,9,6,187,36.11,13.83,9,198,283,211,9.53,101.3,20,0,0,M,8.484,1,1144,1124,2065,0,na,1
Natural,Pontiac,25,5347,Water,40.87326997,-88.62446599,13,1,C,9,5,186,20.98,20.42,9,198,283,226,12.37,63,35,0,0,M,7.082,1,1701,1448,2545,0,na,0
Natural,Pekin,57,5348,Control,40.57469501,-89.65567603,12,1,D,9,6,187,18.09,9.44,3,198,283,217,8.39,73.4,25,0,0,F,14.521,2,1726,1229,2357,0,na,1
Natural,Pekin,150,5349,Water,40.57469501,-89.65567603,12,2,D,9,7,188,20.48,12.27,13,198,283,228,10.15,47.5,20,0,0,F,,,1176,932,1568,0,na,2
Natural,Knox,129,5350,Control,41.31732501,-86.746256,15,2,B,9,,FALSE,,,,198,283,,,,,0,0,NA,,2,44,112,104,1,na,
Agricultural,Allentown,24,5351,Soy,40.55406597,-89.48221204,12,1,B,9,9,190,19.15,9.13,4,198,283,231,8.4,50,21,0,0,F,8.562,,1720,1228,2099,0,0,1
Natural,Blanchard,137,5352,Control,41.03727398,-83.81345096,2,2,C,9,7,188,19.68,3.38,11,198,283,219,8.06,30.1,17,0,0,F,3.142,,793,613,1027,0,na,1
Agricultural,Bradley,28,5353,Soy,41.16467102,-87.81988903,14,1,B,9,5,186,,,,198,283,,,,,0,0,NA,,0,28,69,61,1,1,
Agricultural,Weston,104,5354,Soy,41.37218297,-83.79889,1,2,A,9,6,187,28.64,9.7,6,198,283,219,9.51,42.5,22,0,1,M,8.383,2,1174,1058,1749,0,1,
Agricultural,Chesterfield,82,5355,Soy,38.66890403,-90.63545798,7,1,F,9,6,187,38.72,10.1,4,198,283,240,5.21,63,17,0,0,M,4.014,0,616,747,1177,0,0,0
Natural,Lawrence,33,5356,Water,38.927036,-95.241462,17,1,C,9,5,186,39.86,16.06,21,198,283,224,5.97,46.1,21,0,0,F,4.747,2,1800,1586,2507,0,na,0
Agricultural,Greenup,196,5357,Control,39.305104,-88.139778,4,2,G,9,10,191,27.77,11.5,3,198,283,228,11.3,77,29,0,0,F,17.559,2,858,905,972,0,na,1
Natural,WeldonSprings,49,5358,Control,38.65643696,-90.73639403,8,1,D,9,7,188,28.71,9.18,3,198,283,247,3.93,25.5,21,0,0,F,0.755,0,1804,1484,2750,0,na,0
Agricultural,AgLaughrey,6,5359,Water,39.01893298,-84.92674196,3,1,A,9,8,189,17.83,19.87,4,198,283,233,13.2,73.5,36,0,0,F,26.221,0,1718,1199,2056,0,na,0
Agricultural,Chesterfield,116,5360,Water,38.66890403,-90.63545798,7,2,A,9,7,188,29.91,10.23,5,198,283,233,11.34,73,39,0,0,M,13.583,2,620,427,653,0,na,0
Agricultural,Hernan,86,5361,Soy,38.63920603,-91.51230698,9,1,F,9,10,191,19.97,7.26,2,198,283,261,6.25,47,20,0,0,F,,,1739,1332,2275,0,1,1
Agricultural,Jackson,20,5362,Control,39.463458,-91.98047097,10,1,W,9,,FALSE,,,,198,283,,,,,0,0,NA,,1,52,139,130,1,na,
Natural,Pontoon,113,5363,Soy,38.699066,-90.068054,6,2,B,9,7,188,23.27,8.74,4,198,283,235,5.94,45,34,0,0,F,4.014,,1327,1060,1776,0,0,1
Natural,Knox,129,5364,Water,41.31732501,-86.746256,15,2,C,9,,FALSE,,,,198,283,,,,,0,0,NA,,2,28,70,58,1,na,
Natural,FoxRidge,109,5365,Soy,39.393248,-88.163216,4,2,A,9,6,187,30.95,6.06,5,198,283,237,8.13,38,18,0,0,F,13.409,0,1709,1218,2282,0,1,1
Natural,Maume,160,5366,Water,41.55656599,-83.66247503,1,2,W,9,6,187,16.11,7.84,4,198,283,240,4.61,42.5,18,0,0,M,0.7065,1,1139,997,1638,0,na,3
Natural,MarkTwain,87,5367,Soy,39.46407096,-91.68243396,10,1,F,9,6,187,26.21,4.26,2,198,283,240,3.14,36.6,13,0,0,M,0.696,1,2145,1634,2823,0,0,1
Natural,Gascondale,17,5368,Water,38.66783702,-91.55559699,9,1,A,9,6,187,16.45,8.39,6,198,283,226,8.97,39.5,22,0,0,F,3.329,1,1794,1253,2235,0,na,1
Natural,Kansas,31,5369,Control,39.001464,-95.239938,16,1,C,9,6,187,35.29,10.69,7,198,283,235,8.9,54,36,0,0,F,12.248,1,748,496,767,0,na,1
Agricultural,Prairie,98,5370,Control,41.35604002,-86.73699299,15,1,G,9,,FALSE,,NA,NA,198,283,261,1.75,11.5,9,0,0,F,0.1,1,2214,1760,3623,0,na,0
Agricultural,Granite,46,5371,Soy,38.670222,-90.065665,6,1,D,9,6,187,22.49,17.75,5,198,283,240,9.9,62.6,24,0,0,M,13.736,0,1498,1048,1660,0,1,1
Natural,Gascondale,147,5372,Soy,38.66783702,-91.55559699,9,2,D,9,10,191,22.02,9.61,4,198,283,226,10.48,67,29,0,0,M,6.752,0,2373,1857,3765,0,1,0
Agricultural,Bradley,170,5373,Soy,41.16467102,-87.81988903,14,2,E,9,9,190,27.86,9.2,4,198,283,261,7.51,59,28,0,0,F,5.65,1,900,1082,1476,0,0,1
Agricultural,Nunemaker,157,5374,Control,38.988681,-95.215847,16,2,D,9,6,187,22.43,12.67,7,198,283,235,11.75,72,40,0,0,M,14.699,1,1969,1549,2723,0,na,0
Natural,FoxRidge,41,5375,Control,39.393248,-88.163216,4,1,W,9,6,187,25.12,7.53,13,198,283,235,7.47,52.5,43,0,0,F,10.742,2,2801,1454,2800,0,na,0
Agricultural,Granite,144,5376,Water,38.670222,-90.065665,6,2,D,9,6,187,22.42,8.47,10,198,283,228,12.03,49,38,0,0,M,8.219,1,1311,1171,1865,0,na,0
Natural,Greentree ,81,5377,Water,38.558781,-90.447501,7,1,W,9,12,193,20.58,11.06,2,198,283,224,10.43,61,34,0,0,F,22.095,0,931,980,1602,0,na,0
Natural,Keysport,111,5378,Water,38.732444,-89.277403,5,2,A,9,5,186,42.32,8.15,5,198,283,240,10,87.5,28,0,0,M,4.219,3,2552,1619,3145,0,na,0
Agricultural,Granite,144,5379,Soy,38.670222,-90.065665,6,2,D,9,6,187,22.09,7.69,8,198,283,247,13.22,71,52,0,0,F,24.917,2,1634,1037,2138,0,1,1
Agricultural,Hickory,56,5380,Control,40.17519498,-90.26269396,11,1,D,9,6,187,35.66,11.07,8,198,283,226,10.37,46,24,0,0,M,9.084,2,1043,1034,1739,0,na,0
Agricultural,Granite,12,5381,Water,38.670222,-90.065665,6,1,A,9,6,187,38.13,8.6,3,198,283,231,8.89,40,22,0,0,F,5.69,0,1519,1120,2017,0,na,2
Natural,WeldonSprings,83,5382,Soy,38.65643696,-90.73639403,8,1,F,9,,FALSE,18.55,8.94,1,198,283,261,5.44,60.5,22,0,0,F,3.676,,1175,1143,1866,0,0,0
Agricultural,Mulberry,192,5383,Control,38.755485,-89.272475,5,2,G,9,9,190,34.41,12.26,6,198,283,240,8.07,71.9,21,0,0,M,6.687,3,1368,956,1658,0,na,1
Agricultural,Granite,12,5384,Control,38.670222,-90.065665,6,1,B,9,7,188,33.38,9.55,4,198,283,240,8.36,40.3,21,0,0,M,3.586,,1225,1007,1820,0,na,2
Natural,FoxRidge,162,5385,Control,39.393248,-88.163216,4,2,E,9,6,187,26.77,10.95,13,198,283,,,,,0,0,M,,0,1384,1331,2204,0,na,0
Natural,Greentree ,13,5386,Water,38.558781,-90.447501,7,1,A,9,6,187,27.78,6.59,6,198,283,235,9.86,51.5,42,0,0,M,3.569,1,1454,1145,1914,0,na,0
Agricultural,Hernan,167,5387,Soy,38.63920603,-91.51230698,9,2,E,9,8,189,22.4,6.06,3,198,283,228,8.07,66.5,28,0,0,F,15.952,1,1256,1047,1764,0,0,0
Agricultural,Mulberry,44,5388,Water,38.755485,-89.272475,5,1,D,9,6,187,25.49,11.96,9,198,283,228,10.31,42,38,0,0,M,6.891,0,678,655,993,0,na,0
Natural,Blanchard,137,5389,Soy,41.03727398,-83.81345096,2,2,C,9,6,187,18.83,11.65,4,198,283,226,6.91,25,29,0,0,F,8.052,0,1322,1129,1917,0,0,2
Natural,WeldonSprings,15,5390,Soy,38.65643696,-90.73639403,8,1,B,9,9,190,28.75,6.28,3,198,283,233,8.38,37,25,0,0,M,5.189,0,1176,1157,1929,0,0,0
Natural,Blanchard,137,5391,Water,41.03727398,-83.81345096,2,2,C,9,6,187,15.16,10.51,6,198,283,224,8.08,42.5,24,0,0,F,7.818,,2675,2653,4849,0,na,0
Natural,Kakanee,152,5392,Water,41.15132703,-87.89857297,14,2,D,9,6,187,26.91,7.26,4,198,283,,,,,0,0,NA,,0,47,123,111,1,na,
Agricultural,Greenup,42,5393,Control,39.305104,-88.139778,4,1,D,9,10,191,10.51,6.39,2,198,283,233,9.35,34,28,0,0,M,6.692,0,1822,1419,2403,0,na,0
Agricultural,Chesterfield,146,5394,Water,38.66890403,-90.63545798,7,2,D,9,8,189,26.56,9.22,4,198,283,224,8.89,47.3,20,0,0,M,5.268,1,1641,1245,2079,0,na,1
Natural,Greentree ,13,5395,Soy,38.558781,-90.447501,7,1,B,9,6,187,27.97,5.66,4,198,283,228,4.9,35.5,21,0,0,M,3.573,0,915,827,1307,0,0,0
Natural,FoxRidge,177,5396,Water,39.393248,-88.163216,4,2,E,9,10,191,17.31,8.63,2,198,283,224,11.75,53.4,20,0,0,M,12.737,1,1046,962,1513,0,na,0
Natural,Greentree ,47,5397,Water,38.558781,-90.447501,7,1,D,9,11,192,15.84,7.43,2,198,283,228,9.94,41,30,0,0,F,18.215,0,1580,1415,2385,0,na,0
Natural,Maume,135,5398,Soy,41.55656599,-83.66247503,1,2,C,9,6,187,37.67,8.77,11,198,283,224,9.09,38.3,25,0,0,M,7.003,1,1333,1439,2277,0,0,0
Natural,Pekin,150,5399,Soy,40.57469501,-89.65567603,12,2,D,9,6,187,27.44,11.84,6,198,283,226,10.67,37,25,0,0,F,,1,1050,1141,1724,0,1,0
Agricultural,Hernan,148,5400,Control,38.63920603,-91.51230698,9,2,D,9,,FALSE,4,NA,NA,198,283,228,9.8,32,28,0,0,M,5.104,1,1674,1013,1656,0,na,0
Agricultural,Mccombe,138,5401,Control,41.06360497,-83.78943597,2,2,C,10,,FALSE,17.95,7.06,5,205,270,240,10.47,41,14,0,0,F,,1,1861,1349,2770,0,na,0
Agricultural,Weston,2,5402,Soy,41.37218297,-83.79889,1,1,A,10,10,191,25.37,4.91,7,205,270,231,6.13,33.5,24,0,0,F,5.072,0,1801,1591,2917,0,0,0
Agricultural,Bradley,96,5403,Control,41.16467102,-87.81988903,14,1,G,10,6,187,23.02,9.06,33,205,270,219,8.78,40.4,17,0,0,M,5.27,1,2124,1899,3296,0,na,1
Natural,Lawrence,101,5404,Water,38.927036,-95.241462,17,2,W,10,6,187,2.55,6.64,73,205,270,247,10.82,59.5,33,1,0,F,14.71,1,1095,1216,1754,0,na,0
Agricultural,AgLaughrey,74,5405,Soy,39.01893298,-84.92674196,3,1,F,10,5,186,32.3,7.4,34,205,270,247,8.74,54.5,25,0,0,F,11.316,1,2022,1672,3258,0,0,2
Agricultural,WSCSoy2,84,5406,Water,38.6589929,-90.7440433,8,1,G,10,10,191,33.61,9.9,3,205,270,231,9.78,60.5,38,0,0,F,15.353,0,1101,824,1568,0,na,1
Natural,Kakanee,152,5407,Soy,41.15132703,-87.89857297,14,2,D,10,6,187,29.69,8.85,63,205,270,231,8.4,49,28,0,0,F,12.762,2,1894,1510,2930,0,0,0
Natural,Greentree ,81,5408,Control,38.558781,-90.447501,7,1,W,10,11,192,22.45,6.87,17,205,270,219,6.31,30.5,19,0,0,M,2.805,1,1797,1491,2773,0,na,2
Natural,Aurora,39,5409,Water,39.05562996,-84.89810603,3,1,C,10,7,188,18.77,10.95,52,205,270,231,9.77,54.5,33,0,0,F,13.411,,1588,1200,2204,0,na,2
Natural,Kansas,193,5410,Control,39.001464,-95.239938,16,2,G,10,,FALSE,,,,205,270,226,6.65,59.3,21,0,0,NA,,,32,87,67,1,na,
Natural,Knox,129,5411,Soy,41.31732501,-86.746256,15,2,B,10,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,,27,73,61,1,1,
Natural,Lawrence,173,5412,Water,38.927036,-95.241462,17,2,E,10,6,187,,,,205,270,NA,NA,NA,NA,0,0,NA,,0,28,72,60,1,na,
Natural,Aurora,107,5413,Water,39.05562996,-84.89810603,3,2,A,10,8,189,35.07,8.15,22,205,270,228,8.3,47.4,22,0,0,M,3.802,0,2073,1501,2752,0,na,1
Natural,Lawrence,133,5414,Soy,38.927036,-95.241462,17,2,C,10,10,191,42.04,8.63,24,205,270,261,6.47,78,34,1,0,F,8.046,1,1601,977,1979,0,0,0
Natural,Aurora,73,5415,Water,39.05562996,-84.89810603,3,1,E,10,7,188,22.38,7.98,30,205,270,226,10.38,68.6,24,0,0,M,9.287,0,2165,1702,3090,0,na,1
Agricultural,Chesterfield,48,5416,Control,38.66890403,-90.63545798,7,1,D,10,6,187,30.46,10.21,34,205,270,226,10.41,56.6,25,0,0,M,7.249,,2820,1962,4009,0,na,0
Natural,Greentree ,47,5417,Control,38.558781,-90.447501,7,1,D,10,9,190,42.76,7.96,27,205,270,NA,NA,NA,NA,0,0,NA,,0,72,193,181,1,na,
Agricultural,Prairie,155,5418,Control,41.35604002,-86.73699299,15,2,D,10,6,187,30.02,10.45,59,205,270,231,11.51,77,38,0,0,F,21.539,0,1981,1673,2993,0,na,0
Agricultural,Bradley,28,5419,Soy,41.16467102,-87.81988903,14,1,B,10,6,187,28.71,8.23,40,205,270,231,7.93,49,25,0,0,M,6.432,,1440,1056,1929,0,1,0
Agricultural,Jackson,54,5420,Soy,39.463458,-91.98047097,10,1,D,10,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,0,66,175,171,1,1,
Natural,FoxRidge,41,5421,Soy,39.393248,-88.163216,4,1,W,10,6,187,21.46,7.03,62,205,270,221,7.71,NA,24,0,0,M,6.21,0,3650,2703,5541,0,0,0
Agricultural,Bradley,96,5422,Soy,41.16467102,-87.81988903,14,1,G,10,6,187,24.24,6.36,44,205,270,224,7.74,40.1,24,0,0,M,7.28,1,2897,2112,3979,0,0,1
Agricultural,Hickory,90,5423,Control,40.17519498,-90.26269396,11,1,F,10,6,187,28.75,5.89,52,205,270,221,9.32,42.3,22,0,0,M,5.6,,2108,1507,2538,0,na,2
Agricultural,Allentown,124,5424,Water,40.55406597,-89.48221204,12,2,C,10,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,0,31,75,59,1,na,
Agricultural,Allentown,24,5425,Soy,40.55406597,-89.48221204,12,1,B,10,7,188,33.55,6.78,30,205,270,247,5.1,38,22,0,0,NA,,1,1601,1366,2649,0,0,0
Agricultural,Hernan,52,5426,Control,38.63920603,-91.51230698,9,1,D,10,7,188,29.1,9.84,52,205,270,226,9.2,71.8,21,0,0,F,19.069,1,2701,1677,3381,0,na,0
Natural,Gascondale,147,5427,Soy,38.66783702,-91.55559699,9,2,D,10,10,191,25.94,9.25,21,205,270,231,8.99,87,24,0,0,M,7.542,0,1593,1079,1660,0,1,0
Natural,Gascondale,119,5428,Water,38.66783702,-91.55559699,9,2,A,10,7,188,40.79,10.76,35,205,270,240,8.05,90.3,27,1,0,F,8.297,0,2203,1758,3201,0,na,0
Natural,Pontiac,25,5429,Water,40.87326997,-88.62446599,13,1,C,10,5,186,25.31,9.63,44,205,270,231,8.78,55.5,27,0,0,F,8.967,0,2053,1672,3197,0,na,0
Natural,Maume,135,5430,Control,41.55656599,-83.66247503,1,2,C,10,10,191,22.46,7.16,11,205,270,247,5.02,49.5,21,1,0,M,1.787,1,2443,1709,3440,0,na,0
Natural,Blanchard,105,5431,Control,41.03727398,-83.81345096,2,2,A,10,7,188,22.86,8.74,28,205,270,221,10.06,58.1,22,0,0,F,11.515,,1616,1297,2424,0,na,1
Natural,Pontiac,125,5432,Water,40.87326997,-88.62446599,13,2,C,10,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,,67,183,173,1,na,
Agricultural,Jackson,88,5433,Water,39.463458,-91.98047097,10,1,G,10,6,187,33.1,8.59,50,205,270,240,NA,NA,37,1,0,M,9.702,,1932,1471,2779,0,na,1
Natural,Pekin,150,5434,Control,40.57469501,-89.65567603,12,2,D,10,7,188,34.18,10.35,49,205,270,228,11.51,58.8,27,0,0,F,15.891,1,1584,1136,2148,0,na,1
Agricultural,Baldwin,134,5435,Control,38.782048,-95.171401,17,2,C,10,,FALSE,25.82,8.12,2,205,270,256,3.13,21.2,15,0,0,F,0.427,1,579,685,1206,0,na,0
Natural,Pekin,23,5436,Water,40.57469501,-89.65567603,12,1,C,10,6,187,26.9,12.59,44,205,270,240,9.9,22.2,14,0,1,F,,0,394,422,523,0,na,1
Natural,Lawrence,133,5437,Water,38.927036,-95.241462,17,2,C,10,8,189,37.31,10.65,82,205,270,221,9.09,66.1,25,0,0,F,19.935,1,1783,1433,2661,0,na,1
Natural,Pontiac,125,5438,Soy,40.87326997,-88.62446599,13,2,B,10,10,191,26.87,7.56,19,205,270,NA,NA,NA,NA,0,0,F,3.396,0,2861,1840,3995,0,0,0
Agricultural,Chesterfield,146,5439,Control,38.66890403,-90.63545798,7,2,D,10,7,188,31.82,9.29,45,205,270,219,8.9,61.5,18,0,0,M,9.923,1,2666,2125,4150,0,na,1
Agricultural,Mulberry,165,5440,Soy,38.755485,-89.272475,5,2,E,10,6,187,35.08,12.22,54,205,270,231,6.94,63.5,32,0,0,M,8.276,0,1800,1096,2160,0,0,1
Natural,FoxRidge,199,5441,Soy,39.393248,-88.163216,4,2,G,10,9,190,41.63,10.51,8,205,270,247,4.02,52.5,13,0,0,F,1.554,0,1275,1138,2090,0,0,0
Agricultural,WSCSoy2,50,5442,Soy,38.6589929,-90.7440433,8,1,D,10,6,187,47.05,8.16,42,205,270,252,4.98,50,16,0,0,M,0.616,1,2273,1736,3178,0,0,0
Agricultural,Jackson,88,5443,Soy,39.463458,-91.98047097,10,1,F,10,6,187,40.87,8,27,205,270,231,8.26,71,25,0,0,M,7.62,1,1506,1241,2373,0,0,1
Natural,Browning,89,5444,Control,40.12487104,-90.36914203,11,1,F,10,8,189,16.48,6.42,19,205,270,231,11.31,70,26,0,0,F,21.51,1,2148,1698,3319,0,na,1
Agricultural,Granite,46,5445,Control,38.670222,-90.065665,6,1,D,10,7,188,18.07,6.69,41,205,270,240,10.48,109,39,1,0,F,16.492,,3385,2137,4736,0,na,1
Agricultural,Nunemaker,66,5446,Water,38.988681,-95.215847,16,1,E,10,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,0,78,208,201,1,na,
Natural,Keysport,164,5447,Soy,38.732444,-89.277403,5,2,E,10,10,191,28.69,9.53,40,205,270,233,6.34,67.5,22,0,0,M,2.628,1,4152,3144,5797,0,0,1
Natural,Aurora,107,5448,Control,39.05562996,-84.89810603,3,2,A,10,7,188,19.56,8.37,48,205,270,228,8.06,32.9,23,0,0,M,4.48,2,2336,1920,3570,0,na,
Natural,Pekin,57,5449,Water,40.57469501,-89.65567603,12,1,D,10,6,187,17.12,,44,205,270,217,10.66,65,38,0,0,F,16.04,,1440,1293,2090,0,na,2
Agricultural,HWY66,60,5450,Control,40.82949003,-88.66930699,13,1,W,10,6,187,,,,205,270,NA,NA,NA,NA,0,0,NA,,0,34,72,60,1,na,
Agricultural,Mulberry,192,5451,Water,38.755485,-89.272475,5,2,G,10,10,191,16.1,9.47,27,205,270,247,4.28,29.5,17,0,0,M,0.76,0,1351,1052,1844,0,na,0
Agricultural,Baldwin,102,5452,Soy,38.782048,-95.171401,17,2,A,10,7,188,30.83,7.82,26,205,270,261,6.7,50,13,0,1,NA,,2,3337,2026,4188,0,0,
Natural,Maume,175,5453,Water,41.55656599,-83.66247503,1,2,E,10,6,187,32.46,10.27,61,205,270,228,14.44,69.1,37,0,0,F,26.617,0,2221,1627,3331,0,na,2
Natural,Kansas,193,5454,Water,39.001464,-95.239938,16,2,G,10,6,187,27.94,9.24,53,205,270,233,9.97,74.3,27,0,0,F,14.8,1,2534,1475,3088,0,na,0
Agricultural,HWY66,126,5455,Soy,40.82949003,-88.66930699,13,2,B,10,6,187,38.18,5.34,37,205,270,231,5.58,68,21,0,0,F,4.26,0,784,741,1170,0,0,0
Natural,Kansas,99,5456,Control,39.001464,-95.239938,16,1,G,10,6,187,20.94,6.71,18,205,270,261,5.69,57,24,0,0,F,2.22,1,1172,975,1756,0,na,0
Agricultural,Mccombe,106,5457,Soy,41.06360497,-83.78943597,2,2,A,10,9,190,16.94,6.95,29,205,270,231,9.09,63,23,0,0,F,12.36,0,3537,2129,4647,0,0,2
Natural,Lawrence,133,5458,Control,38.927036,-95.241462,17,2,C,10,,FALSE,27.86,9.48,5,205,270,256,3.01,29.2,16,0,0,F,,0,1168,811,1418,0,na,0
Agricultural,Granite,80,5459,Soy,38.670222,-90.065665,6,1,W,10,7,188,23.84,9.21,16,205,270,256,3.84,43.6,25,0,0,M,,1,896,805,1274,0,0,0
Natural,Greentree ,145,5460,Water,38.558781,-90.447501,7,2,D,10,6,187,27.37,8.55,80,205,270,231,11.68,63,35,0,0,F,,,821,826,1332,0,na,0
Agricultural,HWY66,26,5461,Soy,40.82949003,-88.66930699,13,1,B,10,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,1,32,79,67,1,0,
